id_intervento,tipo,nome,fase,fase_orig,data_stato,data_attivazione,data_fine
Ciclabilita_Rete:ba964d0511,ciclabile,Da Stazione San Filippo Neri a Stazione La Giustiniana,da_definire,7.0,placeholder,,
Ciclabilita_Rete:e65b3b172f,ciclabile,Via Bussoleno - Via Ovada - Via di Casalotti - Via di Polletrara - Via Salasco - Via Moncalieri - Via Trofarello - Via Rivalba - Via Borgosesia,da_definire,23.0,placeholder,,
Ciclabilita_Rete:34f467323d,ciclabile,Via di Boccea,da_definire,7.0,placeholder,,
Ciclabilita_Rete:9d1bd1f194,ciclabile,Via di Boccea,da_definire,7.0,placeholder,,
Ciclabilita_Rete:93ae73a43e,ciclabile,Via del Casale Lumbroso,da_definire,100.0,placeholder,,
Ciclabilita_Rete:958d62c5ab,ciclabile,Ciclovia Francigena (Bicitalia 3 - Eurovelo 5),da_definire,7.0,placeholder,,
Ciclabilita_Rete:7806917ab3,ciclabile,Via Aurelia (Stazione Aurelia - Via Castel di Guido) - Via Castel di Guido - Via Aurelia su fiume Arrone,da_definire,7.0,placeholder,,
Ciclabilita_Rete:ee46b16e78,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:495cb69092,ciclabile,Via dei Castelli Romani - Via della Stazione di Pavona,da_definire,7.0,placeholder,,
Ciclabilita_Rete:c93ad8b048,ciclabile,Via della Storta - Via di Casal Selce,da_definire,7.0,placeholder,,
Ciclabilita_Rete:db8dbd6da4,ciclabile,Via dei Castelli Romani - Via della Stazione di Pavona,da_definire,7.0,placeholder,,
Ciclabilita_Rete:cfa593332e,ciclabile,Via Boccea - Via Tragliata - Via Anguillara,da_definire,7.0,placeholder,,
Ciclabilita_Rete:f8397e9692,ciclabile,Ciclovia del Sole (Bicitalia 1 - Eurovelo 7),da_definire,5.0,placeholder,,
Ciclabilita_Rete:3e64e0ee6d,ciclabile,Ciclovia Francigena (Bicitalia 3 - Eurovelo 5),da_definire,7.0,placeholder,,
Ciclabilita_Rete:bbdde5ec11,ciclabile,Via dei Castelli Romani - Via della Stazione di Pavona,da_definire,7.0,placeholder,,
Ciclabilita_Rete:b6e4487312,ciclabile,Ciclovia Francigena - tratto sud (Bicitalia 3 - Eurovelo 5),da_definire,5.0,placeholder,,
Ciclabilita_Rete:a6da3e0a6b,ciclabile,Via dei Castelli Romani - Via della Stazione di Pavona,da_definire,7.0,placeholder,,
Ciclabilita_Rete:68a00c2304,ciclabile,Via dei Castelli Romani - Via della Stazione di Pavona,da_definire,7.0,placeholder,,
Ciclabilita_Rete:6fea6dfe41,ciclabile,Ciclovia Francigena (Bicitalia 3 - Eurovelo 5),da_definire,7.0,placeholder,,
Ciclabilita_Rete:96f3ed243a,ciclabile,Via Nomentana,da_definire,7.0,placeholder,,
Ciclabilita_Rete:bb2fcf6f30,ciclabile,Da Stazione San Filippo Neri a Stazione La Giustiniana,da_definire,5.0,placeholder,,
Ciclabilita_Rete:9723307ad2,ciclabile,Via dell'Arrone - Via di Santa Maria di Galeria - Via della Stazione di Cesano (stazione di Cesano),da_definire,7.0,placeholder,,
Ciclabilita_Rete:1f14b843d0,ciclabile,Ciclovia Francigena (Bicitalia 3 - Eurovelo 5),da_definire,7.0,placeholder,,
Ciclabilita_Rete:665e482350,ciclabile,Lungomare Toscanelli,da_definire,5.0,placeholder,,
Ciclabilita_Rete:b5a8a14b67,ciclabile,Via della Villa di Plinio,da_definire,0.0,placeholder,,
Ciclabilita_Rete:781516669d,ciclabile,Via dei Transatlantici,da_definire,0.0,placeholder,,
Ciclabilita_Rete:cfedc638fe,ciclabile,Parco di Castel Fusano,da_definire,0.0,placeholder,,
Ciclabilita_Rete:535f93306c,ciclabile,Via dei Pescatori,da_definire,0.0,placeholder,,
Ciclabilita_Rete:553c53b36b,ciclabile,Via Gorgia di Lentini,da_definire,0.0,placeholder,,
Ciclabilita_Rete:b1f1453338,ciclabile,Via Demostene,da_definire,0.0,placeholder,,
Ciclabilita_Rete:03724e3d77,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:a8cc348730,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:339412fb63,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:d55a0b7ded,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:ec1b406aee,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:5bd97bc160,ciclabile,Lungomare Toscanelli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:187252bd32,ciclabile,Viale Alfredo Ottaviani,da_definire,0.0,placeholder,,
Ciclabilita_Rete:8c213f476f,ciclabile,Via di Casal Palocco - Via Alessandro Magno - Via Gorgia di Leontini,da_definire,0.0,placeholder,,
Ciclabilita_Rete:34fa50587d,ciclabile,Via della Villa di Plinio,da_definire,0.0,placeholder,,
Ciclabilita_Rete:b5f995bc3d,ciclabile,Via del Gran Pavese,da_definire,0.0,placeholder,,
Ciclabilita_Rete:7dd526ddc9,ciclabile,Via del Gran Pavese,da_definire,0.0,placeholder,,
Ciclabilita_Rete:908a49328b,ciclabile,Via della Villa di Plinio,da_definire,0.0,placeholder,,
Ciclabilita_Rete:87af1a6805,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:89e0c048b4,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:d454f1f064,ciclabile,Via della Villa di Plinio,da_definire,0.0,placeholder,,
Ciclabilita_Rete:9a7d11dc8c,ciclabile,Via di Piana Bella - Via dei Romagnoli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:406734b1b7,ciclabile,Via di Casal Palocco - Via Alessandro Magno - Via Gorgia di Leontini,da_definire,0.0,placeholder,,
Ciclabilita_Rete:973b300974,ciclabile,Via di Piana Bella - Via dei Romagnoli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:33e885de1e,ciclabile,Viale Mediterraneo,da_definire,0.0,placeholder,,
Ciclabilita_Rete:544eb2c8cd,ciclabile,Lungomare Toscanelli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:cd1ac6d2bf,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:5a9b037ff4,ciclabile,Subdorsale Litorale Tevere Lungomare,da_definire,0.0,placeholder,,
Ciclabilita_Rete:f2bbb3ffdb,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:dc5cd8b6ab,ciclabile,Lungomare Amerigo Vespucci,da_definire,2.0,placeholder,,
Ciclabilita_Rete:ec9665d967,ciclabile,Via delle Orcadi - Via Carlo Avegno,da_definire,5.0,placeholder,,
Ciclabilita_Rete:7ec535f7d7,ciclabile,Via delle Orcadi - Via Carlo Avegno,da_definire,5.0,placeholder,,
Ciclabilita_Rete:a3fafb5ed8,ciclabile,Fiera-Mare (Dragona-Infernetto),da_definire,5.0,placeholder,,
Ciclabilita_Rete:5abb05da27,ciclabile,Dorsale Colombo (intersezione GRA - Ostia),da_definire,0.0,placeholder,,
Ciclabilita_Rete:4362fcaab4,ciclabile,Dorsale Colombo (Ciclomare tratto Via Laurentina - Ostia),da_definire,5.0,placeholder,,
Ciclabilita_Rete:365bc630af,ciclabile,Stazione di Acilia - Via Acilia fino a Via di Saponara,da_definire,23.0,placeholder,,
Ciclabilita_Rete:bd73752088,ciclabile,Via Macchia Saponara,da_definire,23.0,placeholder,,
Ciclabilita_Rete:e259663cd1,ciclabile,Via Manuel de Falla,da_definire,23.0,placeholder,,
Ciclabilita_Rete:2fc73f0786,ciclabile,Via di Castel Porziano (Via Stradella - Via Torcegno) - Via Salorno,da_definire,23.0,placeholder,,
Ciclabilita_Rete:eeba7d5810,ciclabile,Via dei Pescatori (Parco degli Alieni) - Via di Acilia,da_definire,23.0,placeholder,,
Ciclabilita_Rete:b74c1395a4,ciclabile,Via dei Pescatori (Parco degli Alieni) - Via di Acilia,da_definire,23.0,placeholder,,
Ciclabilita_Rete:c35847de2d,ciclabile,Via dei Pescatori (Parco degli Alieni) - Via di Acilia,da_definire,23.0,placeholder,,
Ciclabilita_Rete:9a69c5b3cd,ciclabile,Via dei Pescatori (Piazza Castel Fusano) - Via del Fosso di Dragoncello (ricongiungimento con l'esistente),da_definire,23.0,placeholder,,
Ciclabilita_Rete:fe33c960fa,ciclabile,Via Mediterraneo - Via Giuseppe Renato Bellot - Via dell'Aquilone (Piazzale dell'Aquilone),da_definire,23.0,placeholder,,
Ciclabilita_Rete:fd9626cc26,ciclabile,Viale dei Romagnoli - Piazza Gregoriopoli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:8cf351f46d,ciclabile,Via Mare di Tasman - Via Capo delle Colonne - Pineta Procoio Capo Colonne,da_definire,23.0,placeholder,,
Ciclabilita_Rete:79e9f66d11,ciclabile,Ostia Antica - Ostia Lido,da_definire,24.0,placeholder,,
Ciclabilita_Rete:9bf9261d4f,ciclabile,Sentiero Pasolini,da_definire,5.0,placeholder,,
Ciclabilita_Rete:67083bb47a,ciclabile,Via di Piana Bella - Via dei Romagnoli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:87dd5a29e8,ciclabile,Stazione di Acilia - Dragona,da_definire,24.0,placeholder,,
Ciclabilita_Rete:7b540096c5,ciclabile,Via F.Cilea - Via E. Wolf Ferrari-Via Pindaro - Via di Macchia Saponara,da_definire,24.0,placeholder,,
Ciclabilita_Rete:3591f7252e,ciclabile,Via di Piana Bella - Via dei Romagnoli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:123e9ccf34,ciclabile,Ostia Antica - Ostia Lido,da_definire,24.0,placeholder,,
Ciclabilita_Rete:90c794fed7,ciclabile,Ostia Antica - Ostia Lido,da_definire,24.0,placeholder,,
Ciclabilita_Rete:0807fe9009,ciclabile,Via Chigi,da_definire,24.0,placeholder,,
Ciclabilita_Rete:2144e050f5,ciclabile,Collegamento Casal Palocco-Infernetto,da_definire,24.0,placeholder,,
Ciclabilita_Rete:2af7018aa2,ciclabile,Via Fiamme Gialle - Via Capo Passero - Via Capo Verde,da_definire,24.0,placeholder,,
Ciclabilita_Rete:ac5542e947,ciclabile,Ostia Antica - Fiumicino,da_definire,24.0,placeholder,,
Ciclabilita_Rete:96c443d313,ciclabile,Via San Candido,da_definire,22.0,placeholder,,
Ciclabilita_Rete:47abf89c78,ciclabile,Via di Saponara,da_definire,22.0,placeholder,,
Ciclabilita_Rete:b451c95186,ciclabile,Collegamento Casal Palocco-Infernetto,da_definire,22.0,placeholder,,
Ciclabilita_Rete:43cbb5a913,ciclabile,,da_definire,22.0,placeholder,,
Ciclabilita_Rete:2457abbbd6,ciclabile,Via di Saponara,da_definire,22.0,placeholder,,
Ciclabilita_Rete:98652528ee,ciclabile,Stazione di Acilia - Dragona,da_definire,22.0,placeholder,,
Ciclabilita_Rete:2dedb5947c,ciclabile,Via F.Cilea - Via E. Wolf Ferrari-Via Pindaro - Via di Macchia Saponara,da_definire,22.0,placeholder,,
Ciclabilita_Rete:3893cdeff9,ciclabile,Collegamento Casal Palocco-Infernetto,da_definire,22.0,placeholder,,
Ciclabilita_Rete:3beac9137e,ciclabile,Collegamento Casal Palocco-Infernetto,da_definire,22.0,placeholder,,
Ciclabilita_Rete:c3eed54369,ciclabile,Collegamento Casal Palocco-Infernetto,da_definire,22.0,placeholder,,
Ciclabilita_Rete:937c18eaac,ciclabile,Via di Saponara,da_definire,22.0,placeholder,,
Ciclabilita_Rete:46f8ca0333,ciclabile,Via Macchia Saponara,da_definire,22.0,placeholder,,
Ciclabilita_Rete:37469966f7,ciclabile,Via Vasco de Gama - Via Cardinal Ginnasi,da_definire,22.0,placeholder,,
Ciclabilita_Rete:620a1340d1,ciclabile,Via Casella - Via Vega - Via Bucintoro,da_definire,22.0,placeholder,,
Ciclabilita_Rete:2cca95c964,ciclabile,Via Fiamme Gialle - Via Capo Passero - Via Capo Verde,da_definire,22.0,placeholder,,
Ciclabilita_Rete:7c4ffd35ea,ciclabile,Via Fiamme Gialle - Via Capo Passero - Via Capo Verde,da_definire,22.0,placeholder,,
Ciclabilita_Rete:61ec656ca6,ciclabile,Via Fiamme Gialle - Via Capo Passero - Via Capo Verde,da_definire,22.0,placeholder,,
Ciclabilita_Rete:52b74fce59,ciclabile,Viale dei Promontori (Via Ostiense - Via Zerbi),da_definire,22.0,placeholder,,
Ciclabilita_Rete:af6cc6a955,ciclabile,Via della Villa di Plinio - Via Mar Rosso - Via della Vittoria - Lungomare Toscanelli,da_definire,22.0,placeholder,,
Ciclabilita_Rete:d806ee79a0,ciclabile,Via della Villa di Plinio - Via Mar Rosso - Via della Vittoria - Lungomare Toscanelli,da_definire,22.0,placeholder,,
Ciclabilita_Rete:dc70800787,ciclabile,Via Zerbi (Viale dei Promontori - Via delle Fiamme Gialle),da_definire,22.0,placeholder,,
Ciclabilita_Rete:819960b533,ciclabile,Via della Villa di Plinio - Via Mar Rosso - Via della Vittoria - Lungomare Toscanelli,da_definire,22.0,placeholder,,
Ciclabilita_Rete:56b0fcd838,ciclabile,Via Zerbi (Viale dei Promontori - Via delle Fiamme Gialle),da_definire,22.0,placeholder,,
Ciclabilita_Rete:9bf3515e8f,ciclabile,Via delle Fiamme Gialle - Via Giancarlo Passeroni - Via Mar dei Coralli - Via Mar dei Caraibi,da_definire,22.0,placeholder,,
Ciclabilita_Rete:0e15291050,ciclabile,Via della Villa di Plinio - Via Mar Rosso - Via della Vittoria - Lungomare Toscanelli,da_definire,22.0,placeholder,,
Ciclabilita_Rete:ec5c37ebe4,ciclabile,Via delle Fiamme Gialle - Via Giancarlo Passeroni - Via Mar dei Coralli - Via Mar dei Caraibi,da_definire,22.0,placeholder,,
Ciclabilita_Rete:80c6245498,ciclabile,Via delle Fiamme Gialle - Via Giancarlo Passeroni - Via Mar dei Coralli - Via Mar dei Caraibi,da_definire,22.0,placeholder,,
Ciclabilita_Rete:13a367c399,ciclabile,Via di Piana Bella - Via dei Romagnoli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:77fb651515,ciclabile,Stazione di Acilia - Dragona,da_definire,25.0,placeholder,,
Ciclabilita_Rete:97218d7d13,ciclabile,Via Tancredi Chiaraluce,da_definire,7.0,placeholder,,
Ciclabilita_Rete:9131e16c87,ciclabile,Dorsale Colombo (Ciclomare tratto Via Laurentina - Ostia),da_definire,5.0,placeholder,,
Ciclabilita_Rete:9188eab127,ciclabile,Stazione di Acilia - Via Acilia fino a Via di Saponara,da_definire,23.0,placeholder,,
Ciclabilita_Rete:affece8786,ciclabile,Via di Piana Bella - Via dei Romagnoli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:c68fc77eab,ciclabile,Via Cagli - Via Molteni,da_definire,22.0,placeholder,,
Ciclabilita_Rete:4e3c8ddb60,ciclabile,Percorso ciclopedonale in sx fiume Tevere di collegamento a Mezzocammino,da_definire,0.0,placeholder,,
Ciclabilita_Rete:49bbf77e96,ciclabile,Percorso ciclopedonale in sx fiume Tevere di collegamento a Mezzocammino,da_definire,23.0,placeholder,,
Ciclabilita_Rete:03f3640d06,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:85b720e90c,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:e6e0c42e14,ciclabile,Sentiero Pasolini - Via Sarnico,da_definire,0.0,placeholder,,
Ciclabilita_Rete:ef0f6c23b4,ciclabile,Via Stagni - Via Longarina - Ostia Antica,da_definire,100.0,placeholder,,
Ciclabilita_Rete:ab7d87db71,ciclabile,Rammaglio Viale dei Romagnoli - Via di Castel Fusano (Stazione Ostia Antica),da_definire,100.0,placeholder,,
Ciclabilita_Rete:3ab58b5176,ciclabile,Via Antonio da Gaeta - Via di Valle Porcina - Parco Valle Porcina - Via Tresigallo - Via Mellano - Via Carlo Si,da_definire,100.0,placeholder,,
Ciclabilita_Rete:83af68b460,ciclabile,Via Cesare Maccari - Via Domenico Purificato - Via Franco Gentilini,da_definire,100.0,placeholder,,
Ciclabilita_Rete:b8ae78f37c,ciclabile,Via Albi - Via Ostiense - Via di Ponte Ladrone,da_definire,100.0,placeholder,,
Ciclabilita_Rete:c1952781bc,ciclabile,Via di Saponara,da_definire,100.0,placeholder,,
Ciclabilita_Rete:d1702c8326,ciclabile,Subdorsale Litorale Tevere Lungomare,da_definire,0.0,placeholder,,
Ciclabilita_Rete:615b0df548,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:86bfbd0937,ciclabile,Subdorsale Litorale Tevere Lungomare,da_definire,0.0,placeholder,,
Ciclabilita_Rete:65f90946b2,ciclabile,Via Casella - Via Vega - Via Bucintoro,da_definire,100.0,placeholder,,
Ciclabilita_Rete:c7df18e4f4,ciclabile,Ostia Antica - Ostia Lido,da_definire,24.0,placeholder,,
Ciclabilita_Rete:e2a8f56a11,ciclabile,,da_definire,100.0,placeholder,,
Ciclabilita_Rete:606c82c8d0,ciclabile,Rammaglio Viale dei Romagnoli - Via di Castel Fusano (Stazione Ostia Antica),da_definire,0.0,placeholder,,
Ciclabilita_Rete:e69d78fb6e,ciclabile,Ostia Antica - Fiumicino,da_definire,24.0,placeholder,,
Ciclabilita_Rete:057e9a7497,ciclabile,Via Chigi,da_definire,24.0,placeholder,,
Ciclabilita_Rete:1062b3505f,ciclabile,Rammaglio Viale dei Romagnoli - Via di Castel Fusano (Stazione Ostia Antica),da_definire,25.0,placeholder,,
Ciclabilita_Rete:05514e9940,ciclabile,,da_definire,0.0,placeholder,,
Ciclabilita_Rete:90f7308d9e,ciclabile,Via Casella - Via Vega - Via Bucintoro,da_definire,22.0,placeholder,,
Ciclabilita_Rete:272ac7defa,ciclabile,Via di Piana Bella - Acqua Rossa (Connessione Ostia Levante - Ostia Ponente),da_definire,100.0,placeholder,,
Ciclabilita_Rete:eafd38f65c,ciclabile,Via della Villa di Plinio - Via Mar Rosso - Via della Vittoria - Lungomare Toscanelli,da_definire,23.0,placeholder,,
Ciclabilita_Rete:4a923eec40,ciclabile,Via Isillo,da_definire,100.0,placeholder,,
Ciclabilita_Rete:ffcb671ac5,ciclabile,Via del Fosso di Dragoncello - Via della Macchiarella - Viale Charles Lenormant,da_definire,100.0,placeholder,,
Ciclabilita_Rete:c6ce98bf7a,ciclabile,Via Cristoforo Colombo (Viale del Gran Pavese) - Via Carlo Piaggia - Stazione Colombo,da_definire,100.0,placeholder,,
Ciclabilita_Rete:3f16d6f7b2,ciclabile,Via Cristoforo Colombo (Viale del Gran Pavese) - Via Carlo Piaggia - Stazione Colombo,da_definire,100.0,placeholder,,
Ciclabilita_Rete:1926382afd,ciclabile,Via della Villa di Plinio,da_definire,0.0,placeholder,,
Ciclabilita_Rete:3ae7b6c528,ciclabile,Via Mediterraneo - Via Giuseppe Renato Bellot - Via dell'Aquilone (Piazzale dell'Aquilone),da_definire,100.0,placeholder,,
Ciclabilita_Rete:75745b4c5f,ciclabile,Via di Castel Porziano (Via Stradella - Via Torcegno) - Via Salorno,da_definire,100.0,placeholder,,
Ciclabilita_Rete:56478772d2,ciclabile,Via Salpione,da_definire,100.0,placeholder,,
Ciclabilita_Rete:32d9ec4724,ciclabile,Via di Macchia Palocco (Via Agatone) - Via Monsignor Arduino Terzi - Via Nicomaco (Via Salpione),da_definire,100.0,placeholder,,
Ciclabilita_Rete:39f46e5906,ciclabile,Via Angelo Aliprandi - Via Calvignano - Via Caiolo - Via Giovanni Becatti,da_definire,100.0,placeholder,,
Ciclabilita_Rete:9e508ea965,ciclabile,Via Angelo Aliprandi - Via Calvignano - Via Caiolo - Via Giovanni Becatti,da_definire,100.0,placeholder,,
Ciclabilita_Rete:fd29c43361,ciclabile,Via di Piana Bella - Acqua Rossa (Connessione Ostia Levante - Ostia Ponente),da_definire,0.0,placeholder,,
Ciclabilita_Rete:13429e61c6,ciclabile,Lungomare Toscanelli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:57d8824136,ciclabile,Collegamento Casal Palocco-Infernetto,da_definire,100.0,placeholder,,
Ciclabilita_Rete:9e6a498082,ciclabile,Via della Villa di Plinio,da_definire,0.0,placeholder,,
Ciclabilita_Rete:e34c52e6ac,ciclabile,Rammaglio via Castel Fusano,da_definire,0.0,placeholder,,
Ciclabilita_Rete:0f8ba41130,ciclabile,Sentiero Pasolini,da_definire,0.0,placeholder,,
Ciclabilita_Rete:ae2aaef4af,ciclabile,Sentiero Pasolini,da_definire,0.0,placeholder,,
Ciclabilita_Rete:4e8961ffff,ciclabile,Decumano Massimo,da_definire,100.0,placeholder,,
Ciclabilita_Rete:05f36bfc61,ciclabile,Attraversamento da Via Capo Due Rami a Fiume Tevere (Parallela nord via Gherardo),da_definire,100.0,placeholder,,
Ciclabilita_Rete:4e44a1327c,ciclabile,Viale dei Romagnoli - Piazza Gregoriopoli,da_definire,100.0,placeholder,,
Ciclabilita_Rete:e1299cf3cc,ciclabile,Viale dei Romagnoli - Piazza Gregoriopoli,da_definire,100.0,placeholder,,
Ciclabilita_Rete:981890aa02,ciclabile,Decumano Massimo,da_definire,0.0,placeholder,,
Ciclabilita_Rete:9f2035f67f,ciclabile,Via Gherardo - Via Capo due Rami,da_definire,0.0,placeholder,,
Ciclabilita_Rete:f3c9ee7234,ciclabile,Via Gherardo - Via Capo due Rami,da_definire,0.0,placeholder,,
Ciclabilita_Rete:9ab4185ecf,ciclabile,Percorso ciclopedonale in sx fiume Tevere di collegamento a Mezzocammino,da_definire,0.0,placeholder,,
Ciclabilita_Rete:4524daba05,ciclabile,Via di Piana Bella - Via dei Romagnoli,da_definire,0.0,placeholder,,
Ciclabilita_Rete:9415d10a23,ciclabile,Via dei Pescatori (Piazza Castel Fusano) - Via del Fosso di Dragoncello (ricongiungimento con l'esistente),da_definire,23.0,placeholder,,
Ciclabilita_Rete:ddca6f022e,ciclabile,Via F.Cilea - Via E. Wolf Ferrari-Via Pindaro - Via di Macchia Saponara,da_definire,22.0,placeholder,,
Ciclabilita_Rete:c652b7ef89,ciclabile,Via della Villa di Plinio - Via Mar Rosso - Via della Vittoria - Lungomare Toscanelli,da_definire,22.0,placeholder,,
Ciclabilita_Rete:d98d1f708d,ciclabile,Via Zerbi (Viale dei Promontori - Via delle Fiamme Gialle),da_definire,22.0,placeholder,,
Ciclabilita_Rete:1284244927,ciclabile,Via Zerbi (Viale dei Promontori - Via delle Fiamme Gialle),da_definire,22.0,placeholder,,
Ciclabilita_Rete:0edcd14d9b,ciclabile,Via della Villa di Plinio - Via Mar Rosso - Via della Vittoria - Lungomare Toscanelli,da_definire,22.0,placeholder,,
Ciclabilita_Rete:895f9ed5f3,ciclabile,Via Zerbi (Viale dei Promontori - Via delle Fiamme Gialle),da_definire,22.0,placeholder,,
Ciclabilita_Rete:c9e7b1cb2d,ciclabile,Via Zerbi (Viale dei Promontori - Via delle Fiamme Gialle),da_definire,22.0,placeholder,,
Ciclabilita_Rete:aa74c70087,ciclabile,Fiera-Mare (Dragona-Infernetto),da_definire,5.0,placeholder,,
Ciclabilita_Rete:76eeaa5286,ciclabile,Fiera-Mare (Dragona-Infernetto),da_definire,5.0,placeholder,,
Ciclabilita_Rete:d2f16aa807,ciclabile,Via di Saponara,da_definire,22.0,placeholder,,
Ciclabilita_Rete:b4a24006a6,ciclabile,Sentiero Pasolini,da_definire,0.0,placeholder,,
Ciclabilita_Rete:41ada30bfb,ciclabile,Ostia Antica - Fiumicino,da_definire,24.0,placeholder,,
Ciclabilita_Rete:5199e6b07a,ciclabile,Via di Casal Palocco - Via Alessandro Magno - Via Gorgia di Leontini,da_definire,0.0,placeholder,,
Ciclabilita_Rete:d7c1ee5bac,ciclabile,Via di Casal Palocco - Via Alessandro Magno - Via Gorgia di Leontini,da_definire,0.0,placeholder,,
Ciclabilita_Rete:fccb7ffc57,ciclabile,Via di Casal Palocco - Via Alessandro Magno - Via Gorgia di Leontini,da_definire,0.0,placeholder,,
Ciclabilita_Rete:d0efe18b0e,ciclabile,Ciclovia delle Valli (escluso GRAB),da_definire,2.0,placeholder,,
Ciclabilita_Rete:15d7ca1e01,ciclabile,Ciclovia Romea Tiberina (Bicitalia 5),da_definire,5.0,placeholder,,
Ciclabilita_Rete:e74f12597d,ciclabile,Piazzale Maresciallo Giardino - Via Novenio Bucchi - Via Gomenizza - Via Teulada - Via Giovanni Bausan - Viale dei Cavalieri di Vittorio Veneto - Via Trionfale,da_definire,5.0,placeholder,,
